Id,ACTION
1,0
2,1
3,1
4,1
5,1
6,1
7,0.8034116362939135
8,1
9,0.19038370455451728
10,1
11,1
12,1
13,1
14,0.9804380600380389
15,0.7197679126435231
16,1
17,1
18,0.3990651741426276
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,0
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,0.6095070877849192
40,0.7316100884271143
41,1
42,1
43,0.9314618634391905
44,0.9056229168984349
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,0.02583894654075556
54,1
55,1
56,0.9937229934212055
57,1
58,1
59,1
60,1
61,1
62,0.5990474556778409
63,1
64,1
65,1
66,1
67,1
68,1
69,0.9400341253667374
70,0
71,0
72,1
73,1
74,1
75,1
76,1
77,1
78,0
79,0
80,1
81,1
82,0.885299116964625
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,0.6169092053917392
91,0.865737177002664
92,0.19038370455451728
93,1
94,1
95,1
96,1
97,0.2802320873564768
98,1
99,1
100,1
101,0.7197679126435231
102,0.4513780010706373
103,0.7197679126435231
104,0.9937229934212055
105,0
106,0.3143590154489839
107,1
108,1
109,1
110,1
111,0.6427481519324948
112,1
113,1
114,1
115,0.7197679126435231
116,1
117,1
118,1
119,1
120,1
121,0.7048787753913729
122,0.9804380600380389
123,0.9937229934212055
124,0.73900570348388
125,1
126,0.9741610534592444
127,0.8960161817201905
128,0.6633228819647375
129,1
130,0.8897391751413961
131,1
132,1
133,1
134,0.8897391751413961
135,1
136,0.8897391751413961
137,1
138,1
139,0.2802320873564768
140,1
141,1
142,0.5409689512241097
143,1
144,1
145,1
146,0.9741610534592444
147,0.8777729953847223
148,0.6152878252379005
149,1
150,1
151,1
152,0.9804380600380389
153,1
154,0
155,1
156,0.6939289661027677
157,1
158,1
159,1
160,0.9400341253667374
161,0
162,0.7134909060647288
163,1
164,1
165,1
166,1
167,0.9400341253667374
168,1
169,0.9400341253667374
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,0.3487702239172863
178,1
179,1
180,0.8777729953847223
181,0
182,0.8897391751413961
183,1
184,0.05029495022534127
185,1
186,0.4709399410325984
187,1
188,0.7197679126435231
189,0
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,0
201,1
202,0.2872228378759939
203,0.8777729953847223
204,0
205,1
206,1
207,1
208,0.7197679126435231
209,0.09069888489664281
210,1
211,1
212,1
213,1
214,1
215,1
216,0
217,0.9463111319455318
218,1
219,1
220,1
221,0.4513780010706373
222,1
223,1
224,0.7197679126435231
225,0.7271700302503432
226,0
227,0.6169092053917392
228,1
229,1
230,1
231,0
232,0.44066093631507186
233,1
234,0
235,0.05996587463326264
236,0.7574490349678697
237,1
238,1
239,1
240,1
241,1
242,0.7134909060647288
243,0
244,1
245,1
246,1
247,1
248,0.8253332423313624
249,1
250,1
251,1
252,0.8897391751413961
253,1
254,0.9937229934212055
255,1
256,1
257,1
258,0.7593295034176898
259,1
260,1
261,1
262,1
263,0.7112862884933043
264,1
265,1
266,0.7197679126435231
267,1
268,1
269,1
270,0.7197679126435231
271,1
272,0.9155781216821516
273,1
274,1
275,1
276,0.8553279666730936
277,1
278,1
279,1
280,1
281,1
282,1
283,0.8594601704238696
284,1
285,1
286,0.8897391751413961
