Id,ACTION
1,0.5356779636845088
2,0.9110515054623208
3,0.9581813860550124
4,0.8481168748214744
5,0.9778797233576553
6,0.9547861953495441
7,0.6602526632701804
8,0.9964904742273749
9,0.40841031225506064
10,0.7889807871758454
11,0.9356197738318882
12,0.7496242227294412
13,0.9462206718046885
14,0.11878930445678748
15,0.7697099013299568
16,0.8713084865052706
17,0.12400419594163783
18,0.43414912297780844
19,0.9855892729952649
20,0.9851688054085673
21,0.9889354354513809
22,0.8096753978202909
23,0.957779548998099
24,0.7948669748927134
25,0.9869460176514142
26,0.645415371468704
27,0.9102230652231672
28,0.8959904527540908
29,0.9224445746110276
30,0.5403918091336399
31,0.9409601037916399
32,0.8730806474919849
33,0.9272479280101811
34,0.9527468042309949
35,0.9243346181364368
36,0.9715955990839839
37,0.8112557385327798
38,0.9865594906368144
39,0.8836503371210328
40,0.6890468479075079
41,0.22857664634194966
42,0.9609792295944529
43,0.8906347700942081
44,0.9566335198243219
45,0.9682845869203534
46,0.8448289670568807
47,0.9868150159221638
48,0.9308938498987562
49,0.9973914290859961
50,0.9197643239606816
51,0.6919272823445037
52,0.9461770504004189
53,0.7765196572357103
54,0.9760917755474655
55,0.9800636063980922
56,0.9528920829267759
57,0.8431150170790406
58,0.9777475305759805
59,0.9573523605897669
60,0.9810405393679278
61,0.9582339326802322
62,0.9877228045324422
63,0.913424458331686
64,0.9796831492801242
65,0.9862746065791159
66,0.8978573895824439
67,0.8240556713552759
68,0.9884970735210108
69,0.8850266930223188
70,0.12294671313213358
71,0.8825691102380996
72,0.9291714105838083
73,0.981535631949222
74,0.9761991586363046
75,0.9295628322154277
76,0.9463124451050827
77,0.9767216323889812
78,0.6319888564058342
79,0.2466955211182404
80,0.9675833442582187
81,0.9888138350255476
82,0.9670269104780469
83,0.9272614382076153
84,0.9592081246646517
85,0.9138413915211039
86,0.8822469403395765
87,0.8850755793674009
88,0.9656416707725805
89,0.9396182794618041
90,0.6641500254378049
91,0.8478029390078761
92,0.22633934799045405
93,0.9779273249799626
94,0.9067000520869153
95,0.9327683061727171
96,0.9832049692513343
97,0.21466410176304934
98,0.9493199416467634
99,0.920519204248942
100,0.9808332673926817
101,0.826385831264095
102,0.42568704738794855
103,0.9464361723607297
104,0.8068299437058474
105,0.40864883502938226
106,0.9478055779256658
107,0.9682230387565867
108,0.9154825169968889
109,0.9675730880318151
110,0.9369370065350618
111,0.4824121063318526
112,0.9195148618784746
113,0.8424746492696449
114,0.9812513980640227
115,0.9397751643604998
116,0.7903572938462734
117,0.5642079639145444
118,0.9608563472149909
119,0.9930585247282685
120,0.9401849842631896
121,0.6990064826029353
122,0.9702585354641311
123,0.7586515460318773
124,0.9827684050803207
125,0.9425841597238498
126,0.42398945705720786
127,0.3669857335484429
128,0.6054970721303624
129,0.903568120893966
130,0.9173374081723955
131,0.9615145046765043
132,0.9824975017232233
133,0.9292572044355206
134,0.4627915466660113
135,0.9786484909406371
136,0.8903642265222296
137,0.9563621669012347
138,0.6640430399700054
139,0.8550130097120825
140,0.9839910960706827
141,0.9654381508073276
142,0.9756561915116969
143,0.9639426240333041
144,0.9507770180498936
145,0.9808395746247998
146,0.33025013602308995
147,0.11768497193666583
148,0.34349678021803404
149,0.9852049723105832
150,0.9055082301407361
151,0.985976430421374
152,0.46435455233953715
153,0.9532470435407906
154,0.7885516351684867
155,0.9167296474257229
156,0.7771636910642868
157,0.9428813046083533
158,0.9529378792179012
159,0.8841405996329493
160,0.7736905903207932
161,0.48768833119373073
162,0.9661239692350455
163,0.987047710922024
164,0.9186402391353794
165,0.9720204679032423
166,0.9905370640951976
167,0.6154318087011763
168,0.949741473830493
169,0.9183399690949412
170,0.9402364789823457
171,0.9519983554388998
172,0.9612393171520828
173,0.8162642293573613
174,0.951846777332479
175,0.9664392001842843
176,0.9694450321407279
177,0.6632277110649827
178,0.9235581654381453
179,0.9881142331925686
180,0.4172920437748547
181,0.1789006612069361
182,0.8704391364760474
183,0.3842373153688748
184,0.8604271696391432
185,0.9560754774709861
186,0.46151977374192527
187,0.9811884201180896
188,0.8726693953794228
189,0.25145274878694873
190,0.9606611454671966
191,0.9936629527927424
192,0.9570510358693906
193,0.9859429027141989
194,0.979140682570051
195,0.8647138889670895
196,0.9716897091787773
197,0.9572359306570789
198,0.7809432499353595
199,0.976320172494168
200,0.3339874200006815
201,0.9718862034649566
202,0.9654977922403207
203,0.6943443548929655
204,0.8075075037505999
205,0.9861527815167077
206,0.952132846482975
207,0.9532510793876983
208,0.9349346288697584
209,0.20516924783212326
210,0.6674446397765107
211,0.614528806673774
212,0.9246100947894175
213,0.9737832027856826
214,0.882413541694636
215,0.9375601310342658
216,0.6937166881369843
217,0.5498708019656426
218,0.97982478090194
219,0.951128937404021
220,0.5945859595154752
221,0.04924424769425539
222,0.9829004267737771
223,0.9773854103200074
224,0.9222575474417186
