Id,ACTION
1,0.5589554452469265
2,0.999994295832163
3,0.999999809268425
4,0.9989449069329177
5,0.9999999604291854
6,0.9999999982389638
7,0.9999927317986718
8,0.9999999810541315
9,0.8612688105153251
10,0.9989201701918248
11,0.9999996724705473
12,0.9992219979723898
13,0.9833354045217563
14,0.8888235947817008
15,0.99965850883546
16,0.9999463223099181
17,0.9906711985251265
18,0.9749301282938667
19,0.9999613667467763
20,0.9997138058142953
21,0.9999999955721965
22,0.9999912617113854
23,0.9935064465300434
24,0.9985898911253183
25,0.9841611510389487
26,0.9983408642030638
27,0.9998626914889217
28,0.7478011854502512
29,0.9999532347555263
30,0.9838369552962551
31,0.9998054536959367
32,0.9993989973433547
33,0.9995817176500216
34,0.9999826127515724
35,0.9995627885063443
36,0.9999497582165098
37,0.9994646608430932
38,0.9995359527167944
39,0.9881830833531385
40,0.9549497994782717
41,0.9800359132954567
42,0.9999986122281325
43,0.9991960683982354
44,0.999881835105256
45,0.9995457738051406
46,0.9946052612725951
47,0.9999999993292092
48,0.9946685142147412
49,0.9999968789397198
50,0.9999900612564583
51,0.9999629587668819
52,0.9999089256962463
53,0.9999072628526724
54,0.9999337811138242
55,0.995885996974543
56,0.7739874983433294
57,0.9996964828498067
58,0.9999999789621896
59,0.998218992675425
60,0.9988867616537296
61,0.9999999875921449
62,0.9995831840663301
63,0.9985752852942672
64,0.9999740127111695
65,0.9999945387428251
66,0.9999356963262522
67,0.9982928492746498
68,0.9999568903498535
69,0.9976547729019243
70,0.7178222250157054
71,0.9962185716949712
72,0.9999995321929455
73,0.9995000863156035
74,0.9999294705610329
75,0.9993363254066524
76,0.9999973601663968
77,0.9999516478208629
78,0.9994128444823588
79,0.9973169998617478
80,0.9999999633349823
81,0.999986491151254
82,0.9996482184134471
83,0.999630156792474
84,0.999999473706542
85,0.999447822330581
86,0.8195450684634878
87,0.9850288854425446
88,0.9999999443634144
89,0.9999244710424567
90,0.9977325951993734
91,0.9987895874584537
92,0.9455001304981493
93,0.9999999996314008
94,0.9879142331689053
95,0.9999999394735243
96,0.9986984300201562
97,0.9595014622035133
98,0.9996497562886721
99,0.9999994731793218
100,0.9997069650843657
101,0.9996198644509665
102,0.9676553262761426
103,0.9998810419574691
104,0.9135763024749218
105,0.9946731652220133
106,0.9999902358976778
107,0.9999999612186037
108,0.9975505687536093
109,0.99992986172487075
110,0.9890808808948646
111,0.9846748359770886
112,0.974210718399244
113,0.9954043033424345
114,0.9999998686531016
115,0.998944620524511
116,0.9996566968070036
117,0.9998953445179289
118,0.9999964323697863
119,0.9999999998300824
120,0.9999756863892746
121,0.9998317558719106
122,0.9998696397735399
123,0.7148792645199693
124,0.9998557463829283
125,0.9999999308800688
126,0.9708635177682963
127,0.3352120318799685
128,0.9535253590268108
129,0.9564692369547776
130,0.9956787023334308
131,0.9999998919949659
132,0.9995950066275364
133,0.9975064260489451
134,0.955912573686923
135,0.9999999716821485
136,0.9972557831748179
137,0.9999854940623953
138,0.9992816344213871
139,0.9647742868233471
140,0.9999995846238461
141,0.9999799909291914
142,0.992377682081175
143,0.9999821242895893
144,0.9944382038004489
145,0.999999999967929
146,0.7774991401684043
147,0.25504357898325203
148,0.9984844627976014
149,0.9999993008111806
150,0.9998642055763736
151,0.9998752478200541
152,0.9999258449022023
153,0.9996949056405542
154,0.9966352683835655
155,0.9911301139037055
156,0.9998071297484158
157,0.9995496688562785
158,0.9959678482217451
159,0.9999014684496438
160,0.9986947873444589
161,0.09764981188773869
162,0.9999991982071934
163,0.999809857385245
164,0.9999996060286895
165,0.9935671533935376
166,0.9999999929505858
167,0.997711168464871
168,0.9999998523670535
169,0.9963878011159382
170,0.9999951947931981
171,0.9943285689723403
172,0.9999194354400175
173,0.9999627210309129
174,0.9999999351195252
175,0.9999986119752561
176,0.9999999956265841
177,0.8895922232650919
178,0.9999999992139297
179,0.9999999896986921
180,0.25504357898325203
181,0.3700030784116747
182,0.9956787023334308
183,0.998096744903123
184,0.9956023273642678
185,0.9998536972534142
186,0.991992558774433
187,0.9999999632727656
188,0.9989747354098996
189,0.9930499885012661
190,0.9999396207894502
191,0.9999999999990679
192,0.9873011801569612
193,0.9999999999757343
194,0.9999007431408726
195,0.9997479262190003
196,0.9999999998917519
197,0.9986874944054188
198,0.9995727776247852
199,0.9999032145721986
200,0.9411261076200064
201,0.9998286754729193
202,0.9946912370873652
203,0.973919260699148
204,0.9991429561210483
205,0.999974569789714
206,0.9999514907814149
207,0.9998830633520858
208,0.9994844942005344
209,0.9770917554949062
210,0.9997610870505177
211,0.9987538644474028
212,0.970984111907225
213,0.999999906189471
214,0.9966042814463604
215,0.9999999029231857
216,0.9985181816468668
217,0.99820412610218745
218,0.9999990122151395
219,0.999930017327527
220,0.9943651560562469
221,0.9098798897527044
222,0.9999998964167504
223,0.9997865679507824
224,0.9844685471167635
225,0.9999366688190735
226,0.9989942756446663
227,0.8546688597411917
228,0.9988855216956686
229,0.9999999927652929
230,0.9998203576148861
231,0.9994785782978282
232,0.9918115083883987
233,0.9996712020874479
234,0.9338884919946159
235,0.9997324325019596
236,0.4636594788243579
237,0.9997795356994544
238,0.999789512938244
239,0.9975991879161271
240,0.9999887197861737
241,0.8509427370492116
242,0.2986454160144465
243,0.9952569410248802
244,0.9999999887475198
245,0.8600016586152402
246,0.9999761093025449
247,0.9984211816040477
248,0.9993081231791769
249,0.9999726902512724
250,0.9999846485562766
251,0.9999780669654033
252,0.9880354436240834
253,0.9997084338558277
254,0.9997473626545242
255,0.9999999378925212
256,0.9982273471943827
257,0.9998473040346494
258,0.8978203495145998
259,0.9976383398701708
260,0.9999999999974323
261,0.9999986515014522
262,0.9408712658668167
263,0.9999973066356305
264,0.9999990947230533
265,0.999982540476403
266,0.9994844942005344
267,0.9993711830670821
268,0.9995369501077708
269,0.9999726902512724
270,0.9998619216793684
271,0.9997258966020643
272,0.9712865965928246
273,0.9987609792191631
274,0.9966512641284454
275,0.9999937763764697
276,0.9998354881977941
277,0.999977580931575
278,0.9995997283938863
279,0.9979442977976248
280,0.9964802247533879
281,0.999999999999611
282,0.9999926835108379
283,0.12565968249633935
284,0.9995651845418618
285,0.9994324429289003
286,0.9997344013658647
287,0.9999999733314251
288,0.9999973369397057
289,0.8194520606738075
290,0.999982540476403
291,0.7874360268455655
292,0.9959291982548059
293,0.9999877852709383
294,0.9964132003800348
295,0.9999999005527268
296,0.9915511033764607
297,0.011629529637751185
298,0.9999992079215482
299,0.9822448312922941
300,0.9999949060866715
301,0.988291992398893
302,0.9998332366079813
303,0.871843823821306
304,0.9041371245420348
305,0.9999995376826819
306,0.999301116206448
307,0.999447822330581
308,0.9999998890363914
309,0.9951382989273091
310,0.997386579534299
311,0.9994454170644143
312,0.9903383384809945
313,0.9994796245526769
314,0.9988389900659052
315,0.9999999989065671
316,0.9999205645615734
317,0.9968554031782447
318,0.9988533139118657
319,0.9924532338226141
320,0.9999677339935726
321,0.9998119926172955
322,0.9841175867789682
323,0.9999999983850416
324,0.9999996897833842
325,0.9999461250985685
326,0.9914179792503274
327,0.9993041785307318
328,0.9999777176220527
329,0.9987228195667804
330,0.9999070763175696
331,0.9969657547916699
332,0.9977307307414632
333,0.9999692695431676
334,0.4981708824143078
335,0.9999999915436243
336,0.999688859939265
337,0.9997797271949586
338,0.9999997489025092
339,0.9986054663308951
340,0.9863967122849422
341,0.9997855371687933
342,0.9999225161200505
343,0.9680429851875422
344,0.9999998932601674
345,0.99999963850683
346,0.9997725042996918
347,0.9961310379133594
348,0.984075832602343
349,0.9999991649133503
350,0.9999842074134307
351,0.822896611861843
352,0.999997874511535
353,0.9996096328739604
354,0.9952137653455437
355,0.9994865729690883
356,0.9999901109098241
357,0.9988688481042071
358,0.9986283023607708
359,0.9996456406133617
360,0.991122737856742
361,0.9996728569158991
362,0.9999817552498101
363,0.9998564547602731
364,0.9169073810232328
365,0.9993837015861746
366,0.9999697810494441
367,0.999990096085979
368,0.9999973705367212
369,0.9999998992682478
370,0.9982738385289655
371,0.9999798706808136
372,0.9994374792696294
373,0.5354467561303184
374,0.9743395794515084
375,0.9942436500258081
376,0.999953951500433
377,0.010146906550193574
378,0.9994827773282118
379,0.9999999711414473
380,0.9982984214311243
381,0.8214237267096879
382,0.9946685142147412
383,0.999996612880768
384,0.9989224830632991
385,0.9851122479846772
386,0.99994579786361
387,0.9975890574977972
388,0.9998812883166529
389,0.9999994592326598
390,0.9999806135660245
391,0.9999832189551389
392,0.999981419752897
393,0.997626143881641
394,0.9999616523424715
395,0.9937756629808359
396,0.9999855640483652
397,0.999999999967929
398,0.9999652424440978
399,0.9997930464415873
400,0.9921178879582557
401,0.999999999765065
402,0.9999475273273131
403,0.9995843278445118
404,0.9999995681638891
405,0.9999999823671394
406,0.9983820094256088
407,0.9848091780616932
408,0.9999873496548733
409,0.9999798706808136
410,0.9968278774954397
411,0.9999981636301803
412,0.996999734439459
413,0.53479025529642
414,0.9994653808767174
415,0.9999999887804477
416,0.9994562268514231
417,0.9781582748668477
418,0.9806703803000304
419,0.9901093062869392
420,0.9999998664595872
421,0.9995857270372183
422,0.9325606217965873
423,0.9894443814858673
424,0.9576940831201083
425,0.9999003471845519
426,0.9999993625965554
427,0.9999999635779824
428,0.9999997374907336
429,0.9434573156604223
430,0.9999999937272255
431,0.9880398597900344
432,0.9999676598960024
433,0.9998810419574691
434,0.9939419237878363
435,0.9999973665362683
436,0.9999990271503322
437,0.9990321283457269
438,0.9847683106933686
439,0.9800925589441146
440,0.9994128444823588
441,0.9999839851213628
442,0.9999999996593827
443,0.9995223006718895
444,0.9969657547916699
445,0.8008572135692972
446,0.9998974281710037
447,0.9218145791943538
448,0.9999999961990063
449,0.9999568312801956
450,0.9953633348634159
451,0.9966608343076541
452,0.9982324480340568
453,0.9999999283563508
454,0.9235087816880692
455,0.9886528880561534
456,0.9999879796140371
457,0.9991443591555623
458,0.9982433657431696
459,0.9946504779085824
460,0.9959460198300432
461,0.7731955273680166
462,0.9999999999997495
463,0.9999997306294448
464,0.998218992675425
465,0.9999481585110154
466,0.9999081310501728
467,0.994620622145799
468,0.9924329276516389
469,0.9999995842424197
470,0.9979955361569246
471,0.998860467100345
472,0.9697977885993371
473,0.9999999423274664
474,0.9999999286318053
475,0.9964606441906796
476,0.98013122375676065
477,0.9999942213130993
478,0.9995000612248894
479,0.9999787506618534
480,0.9999998458789809
481,0.9996764345330208
482,0.9950288232450296
483,0.9999955590731152
484,0.9999225161200505
485,0.9999850622600145
486,0.9991429561210483
487,0.927348286707243
488,0.999999707836735
489,0.9996653490940028
490,0.9991429561210483
491,0.9944369803769626
492,0.9984146132281557
493,0.9940134767089697
494,0.9999951824923947
495,0.9995371642516159
496,0.9999877841551713
497,0.9999979980372666
498,0.9999466964211635
499,0.9999762032254965
500,0.9999300240933422
501,0.9999999979218812
502,0.9875755720643603
503,0.9991586103364797
504,0.9989606083436879
505,0.999526724506881
506,0.9998772616518972
507,0.9999999977850684
508,0.999490861174037
509,0.931201226734699
510,0.9983095285874813
511,0.9421364529671624
512,0.9938950903553604
513,0.969607375492762
514,0.9631292407174586
515,0.9999992204879596
516,0.9999044774064592
517,0.999971080782457
518,0.9999781602703279
519,0.9858386342093257
520,0.8109683843029758
521,0.9998460728311588
522,0.9956910526255528
523,0.9999979215846294
524,0.9769432557210086
525,0.9984554647292737
526,0.6524106764957679
527,0.9997092641750531
528,0.998215651660825
529,0.7476330535115538
530,0.9999999969168085
531,0.9935760457675888
