Id,ACTION
1,0.9821553695233343
2,0.98328032925236
3,0.9833254359290148
4,0.9936695000768475
5,0.9723987410387331
6,0.9783531759976891
7,0.9930285845174087
8,0.9736893417967815
9,0.9609889797115698
10,0.9926592887258643
11,0.997247866777425
12,0.9977694497308449
13,0.9967895363557319
14,0.0014030132325367761
15,0.9989905898610805
16,0.9942259481656268
17,0.0011782843270842225
18,0.978229377866811
19,0.9827307892143392
20,0.9902662753660282
21,0.9783411539020624
22,0.9902821657805232
23,0.9804305048954087
24,0.9969051853098674
25,0.9859115638914427
26,0.9949664952988482
27,0.993855284829694
28,0.9776333586699208
29,0.9964468525332872
30,0.9786232981384418
31,0.9959085549696315
32,0.999231070457562
33,0.9907049920770943
34,0.9886818894595744
35,0.9970509775155246
36,0.9829320882264452
37,0.9967789824612062
38,0.9696711672146401
39,0.9928344883836301
40,0.9856287873234283
41,0.5072005044147145
42,0.9836338623401731
43,0.9890212573538334
44,0.9943023787151398
45,0.9950556343135145
46,0.9970985078986387
47,0.9706704630355398
48,0.9977121087694026
49,0.9705421926611586
50,0.9769211472686785
51,0.9923206756483182
52,0.992717064202694
53,0.9931715025318059
54,0.980217568248877
55,0.9843529675994352
56,0.9818720049092705
57,0.9968708382235388
58,0.9761449106751344
59,0.9919259132756355
60,0.9820711392028167
61,0.9887789508027126
62,0.9664318658847523
63,0.9867366068750346
64,0.9860645445495334
65,0.9752661308807855
66,0.9682632854064503
67,0.9955246686254052
68,0.9783087678630045
69,0.9983870735472917
70,0.006236677352557063
71,0.997458153558943
72,0.9811376764763802
73,0.9885372545407775
74,0.9847668102719501
75,0.9910164347180859
76,0.9754280334250051
77,0.9904996872227052
78,0.9835842512571334
79,0.9538087174152372
80,0.9916784391879596
81,0.9746660495057894
82,0.9917321538749515
83,0.9946910421949315
84,0.9906295625848767
85,0.9957894102629574
86,0.990580899347339
87,0.9965612074558013
88,0.9963739795021895
89,0.979422421504635
90,0.996916609471672
91,0.9965579993613903
92,0.28379546539321276
93,0.9719961674658808
94,0.9948413095186661
95,0.997342206186989
96,0.9889831783479487
97,0.2922821175692345
98,0.9921589769793452
99,0.9711553436649952
100,0.991647132723561
101,0.9970163377179952
